UNIX_Timestamp,Tweet_text
1415492472,RT @Core6Athletes: Less than 2 hours away. Who you got? RT for #OhioState FAV for #MichiganState #B1G #CollegeGameDay http:\/\/t.co\/qna5mxlthj
1415492481,1 Night Club | 2 Rooms | 2 DJs |#OhioState vs. #MichiganState http:\/\/t.co\/Ub2iJYHR1r
1415492494,Let's go Ohio #Buckeyes #FuckMichigan
1415492496,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492498,@kelseyantcliff I don't want to hear it #Buckeyes
1415492503,RT @Graham_Couch: A #Buckeyes fan peed on @Brian_Calloway's wife's sister tailgate from a parking garage. Crudest fan base
1415492508,Almost Game Time #OhioState
1415492511,@OhioStAthletics #Buckeyes #GoBucks #OSUvsMSU less than an hour to go...
1415492519,Buckeyes
1415492538,Pumped for this game #OhioState
1415492541,#ncaafootball \n#pickfree\n#OhiostvsMichiganst\n#OhioState +4\n#OhioStatevsMichiganstate \n#ohiostbuckeyes\n#EasyMoney  good luck!!!!
1415492549,#Buckeyes Fans want #MichiganState QB Connor Cook to fail tonight but there is no denying his sister is smoking hot.\nhttp:\/\/t.co\/Uqi8qMhILL
1415492572,RT @Graham_Couch: A #Buckeyes fan peed on @Brian_Calloway's wife's sister tailgate from a parking garage. Crudest fan base
1415492574,Watching Auburn lose
1415492592,"\""@Ccon8181: Got 2 more plays locked in \n\n#TCU -6.5\n#OhioState +4\n\n#SportsBetting #NCAAF\"" I'm on both also ! http:\/\/t.co\/9O7ET6O8RO"
1415492601,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492606,Almost time for us to work!! #BUCKEYES http:\/\/t.co\/jhKylAOYL5
1415492615,I feel like this #OhioState game is gonna be stressful to watch \ud83d\ude48
1415492621,@noreenahenry Need some of that #LADY LUCK tonight dear..hostile crowd..refs.calling a hometown game..no problem..#BUCKEYES......
1415492625,"\""@Melendez_89: I feel like this #OhioState game is gonna be stressful to watch \ud83d\ude48\"""
1415492639,Ohio St8 Playrs R Not Fond of Sleep Numbr Beds #JamarcoJones #MichiganState #OhioState #OhioStatePlayers #SleepNumber http:\/\/t.co\/xf2FTXmpHc
1415492639,Ohio St8 Playrs R Not Fond of Sleep Numbr Beds #JamarcoJones #MichiganState #OhioState #OhioStatePlayers #SleepNumber http:\/\/t.co\/KhhHs7hA2a
1415492644,Here's to a good night of watching victorious gamecast pages of #OhioState
1415492645,#BUCKEYES The Mailbox: Pain\u2019s big part of football
1415492645,#BUCKEYES Buckeyes
1415492648,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492671,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492694,Me right now waiting for #OhioState to play tonight @letsplayguitar http:\/\/t.co\/Dyk1V5CBC6
1415492712,Auburn is going to lose. The door opens a little more for #OhioState if Buckeyes can win tonight.
1415492717,YESSSSSSSSSSS TEXAS A&amp;M!  Top teams losing is good for the #Buckeyes! #GoBuckeyes #GoBucks #BuckeyeNation #OSUvsMSU
1415492725,RT @brdispatch: Auburn is going to lose. The door opens a little more for #OhioState if Buckeyes can win tonight.
1415492735,BTW #GoGreen #GoWhite #BeatOhioState #Ohowihate #OhioState
1415492741,Introducing: Greg Bethel #BUCKEYES
1415492742,Buckeyes
1415492757,Not so breaking news...both teams from Michigan suck. Let's go boys!!!!@OhioStFootball @HangOn_Sloopy #MSUvsOSU #OhioState
1415492763,So you're telling me there's a chance! #Buckeyes #TakeCareOfBiz
1415492777,Big game tonight lets go #Buckeyes
1415492784,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492792,Well
1415492793,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492803,RT @KeithBritton86: Well
1415492809,Jacked up! Let's go #Buckeyes #BeatSparty
1415492813,RT @KeithBritton86: Well
1415492814,RT @brdispatch: Auburn is going to lose. The door opens a little more for #OhioState if Buckeyes can win tonight.
1415492814,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492819,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492826,YES!!!!!!!!!   Peace out #Auburn.  Ok #Buckeyes......just play your fucking game fellas!  PLEASE!
1415492829,It appears that the table is set for #Buckeyes to dine tonight. Beat Sparty.
1415492829,#OHIOSTATE
1415492830,My buckeyes are going to handle the Spartans tonight #OhioState #Buckeyes #Big10Showdown
1415492838,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492842,RT @KeithBritton86: Well
1415492847,Here we go #buckeyes.  Table is being set. #TexasAM
1415492854,RT @KeithBritton86: Well
1415492854,@unclecrappy looks that way. Good stuff for the #Buckeyes of we can take care of business tonight!
1415492855,Now I can get back to that sick feeling I get before a big #Buckeyes game ... This is huge
1415492856,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492859,@BroncosDefender  Are you with me on #OhioState  beating #MichiganState  at home?
1415492864,Lsu #tigers +7 and Ohio state #buckeyes +4
1415492873,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492873,Lets go Buckeyes #BeatSparty #OSU #Buckeyes http:\/\/t.co\/ORA4oh0TTj
1415492874,RT @DrFootG: Here we go #buckeyes.  Table is being set. #TexasAM
1415492894,This is an underdog kind of night. #GoBucks #OhioState #Buckeyes
1415492905,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492906,#OHIOSTATE via ollirrac_nauj http:\/\/t.co\/Jn2MYArV1k
1415492909,@Ledge_DVS #OhioState ?????
1415492914,So at least 3 top 10 teams will lose this week. It's ip to the #Buckeyes to make it 4! 32 minutes till payback time! #BeatSparty
1415492915,1 top ten down. A couple more to go. #OhioState
1415492922,O.H.I.O #GoBuckeyes #Buckeyes #MSUvsOSU
1415492934,Things are falling apart for the top teams! That's just too bad... HA HA let's go OSU! #Buckeyes
1415492944,RT @Rkatt_33BG: 1 top ten down. A couple more to go. #OhioState
1415492944,Getting closer to kickoff between the Buckeyes and Spartans in East Lansing. #Buckeyes #Spartans http:\/\/t.co\/GQmRNyte8p
1415492949,30 more minutes baby #BUCKEYES #FuckSparty
1415492950,RT @brdispatch: Auburn is going to lose. The door opens a little more for #OhioState if Buckeyes can win tonight.
1415492956,The stage is set for Ohio state to get back into the playoffs#Buckeyes #OhioStatevsMichiganstate
1415492957,@CollegeGameDay now it's #OhioState's turn...
1415492960,night game picks #TCU #Alabama #OhioState and #Oregon
1415492962,Ohio State We Bout to Take This Dub \ud83d\udd34\ud83d\ude4c\ud83d\udc46\ud83d\udd34 #OhioState #OHayatBenim
1415492963,These football teams from Virginia can catch you off guard. #OhioState #FSU #collegefootballplayoff
1415492974,Down goes Auburn and ND and Oklahoma.   Now the #Buckeyes need to take care if business and Geaux Tigers!
1415492985,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415492991,Ready for my #Buckeyes game
1415493000,Following the Bud Light Postgame Show
1415493006,#Buckeyes #BuckeyeNation 2 Night We Get Revenge\ud83d\ude08\ud83d\udc4a.#CrushSparty #Speedkills \ud83c\udfc3\ud83d\udd25\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83c\udd7e.
1415493007,Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC1T9GD
1415493008,@BroncosDefender No buddy
1415493011,Another Saturday Evening Read: http:\/\/t.co\/X9Vycf5jKd #OhioState #MichiganState
1415493020,RT @RyanGinnBSB: Greetings from Spartan Stadium #buckeyes http:\/\/t.co\/Ry7dSARCbA
1415493022,HUGE game tonight for both teams. Even more so based on key losses by higher ranked teams today. Let's Go Bucks! #OSUvsMSU #Buckeyes
1415493024,College Football Saturday.\n#NCAA Div 1 - Ohio State #Buckeyes at Michigan State #Spartans.\nListen LIVE Right... http:\/\/t.co\/aF5pjsrDvU
1415493030,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493030,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493031,RT @Graham_Couch: A #Buckeyes fan peed on @Brian_Calloway's wife's sister tailgate from a parking garage. Crudest fan base
1415493035,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493037,Ohio State We Bout To Take This Dub\n\ud83d\udd34\ud83d\ude4c\ud83d\udc46\ud83d\udd34 #OhioState
1415493038,BREAKING: #Buckeyes fall to 24 even with win over Sparty.
1415493049,RT @Graham_Couch: A #Buckeyes fan peed on @Brian_Calloway's wife's sister tailgate from a parking garage. Crudest fan base
1415493052,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493058,#GoBucks Beat #Sparty O - H!! #OhioState #Buckeyes #BigTen #BuckeyeNation #Spartans #MichiganState #OSU http:\/\/t.co\/Pc6ga8z38E
1415493080,Buckeyes visit Spartans - http:\/\/t.co\/JffdgjMtC5 Chat #Buckeyes and #Spartans with us live from East Lansing.
1415493088,Almost time to watch a real team play with a real fan base\nWe run this ish!!!!!!!!! #OhioState #BIG http:\/\/t.co\/fiDDGdDApA
1415493092,RT @Scarletjersey: It appears that the table is set for #Buckeyes to dine tonight. Beat Sparty.
1415493102,#FuckMichiganState #Buckeyes @ciaraboice
1415493106,New Offer: $99\/ea for 6 #OhioState 2014 #B1GChampGame Mid-Level Mid-Field Club #TeamTix http:\/\/t.co\/HjcHp3ixlX
1415493109,RT @Scarletjersey: BREAKING: #Buckeyes fall to 24 even with win over Sparty.
1415493117,RT @WhatADumbName: Me right now waiting for #OhioState to play tonight @letsplayguitar http:\/\/t.co\/Dyk1V5CBC6
1415493118,Lets go #OhioState
1415493122,#3 goes down #10 goes down just need #8 to go down and them #Buckeyes will have a nice little set up
1415493129,#OhioState is going to win by 2TDs
1415493142,Ready for the big game
1415493143,RT @ARivas05: We seriously better not lose to this... LET'S GO BUCKS! #Buckeyes #OSU http:\/\/t.co\/7ts0alMsB7
1415493146,There is a ton of red in this stadium! #GoBucks #BuckeyeNation #Buckeyes #OSUvsMSU http:\/\/t.co\/SJwpNtbEMW
1415493146,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493147,RT @Scarletjersey: It appears that the table is set for #Buckeyes to dine tonight. Beat Sparty.
1415493155,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493156,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493159,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493166,RT @KeithBritton86: Well
1415493172,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493173,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493181,Almost game time lets get the win tonight boys #BuckeyeNation #buckeyes #BeatMSU @Brutus_Buckeye
1415493183,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493185,RT @LOLGamedaySigns: If #OhioState beat anything other than their dick for the last 10 years you may get some respect!! #GameDaySigns http:\u2026
1415493186,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493191,Go Buckeyes!  #getinthespirit #ohiostate #buckeyes #buckeyeincali http:\/\/t.co\/3MuaLp7vsE
1415493200,@schleyman4 although @god
1415493201,Bout to watch my boys play . #OhioState
1415493208,Just firing up our chat from East Lansing as the #Buckeyes and #Spartans are about 40 minutes till kick. https:\/\/t.co\/rVfnqasVh3
1415493211,RT @OhioStAthletics: BUCKEYE BITS: OSU leads @NCAA with 5 games of 50-or-more points scored. #Buckeyes rank 4th in @NCAA in pts per game at\u2026
1415493216,RT @Scarletjersey: BREAKING: #Buckeyes fall to 24 even with win over Sparty.
1415493218,Clutch loss by Auburn will help #OhioState big time. Now
1415493221,RT @Kevin_Noon: Just firing up our chat from East Lansing as the #Buckeyes and #Spartans are about 40 minutes till kick. https:\/\/t.co\/rVfnq\u2026
1415493241,Feeling pretty optimistic about my #Buckeyes tonight with all these upsets going on. Crazy day of football for sure. #CFB
1415493242,#Buckeyes and #Brews w pops at Roosters. #OhioBorn
1415493242,Seriously. #OhioState dropped after beating #KentSt 66-0. Will #MissSt and #OleMiss drop after beating air? It's all laughable. @espn
1415493244,RT @OhioStAthletics: BUCKEYE BITS: OSU leads @NCAA with 5 games of 50-or-more points scored. #Buckeyes rank 4th in @NCAA in pts per game at\u2026
1415493248,Wow
1415493251,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493260,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493261,Let's go
1415493265,Time to focus.  Let's go #Buckeyes!!!  #GameFace
1415493266,RT @Buckeye_Nation: College football kickoff: Do or die for Spartans and Buckeyes
1415493269,The door just opened #Buckeyes
1415493270,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493305,RT @Buckeye_Nation: College football game of the week: No. 13 Ohio State at No. 7 Michigan State - Washington  #OhioState  \/\/ http:\/\/t.co\/t\u2026
1415493306,Game day \ud83d\udd34\u26aa\ufe0f #OhioState \ud83d\ude1d http:\/\/t.co\/LJGqniglTZ
1415493309,#OSUvsMSU Tonight I like #OhioState +4 vs Michigan St
1415493320,#NotreDame &amp; #Auburn are just about out of the playoff picture. Who's next? #Alabama
1415493320,I'm too pumped for this game! Lets go #Buckeyes make a statement tonight!
1415493325,#Buckeyes looking for retribution against #Spartans after the BIG championship game 11 months ago - a painful day. #GoBucks #OSUvsMSU
1415493346,Nothing like a house divided #Spartans #SpartanStudentSelfie #Buckeyes http:\/\/t.co\/krepFwVjLL
1415493347,Go Browns and Buckeyes!! @joeylisi #Buckeyes #OSUvsMSU #Browns #ClevelandBrowns
1415493350,And if #MichiganState loses to #OhioState
1415493351,Let's go Buckeyes #GoBuckeyes #BuckeyeNation #Buckeyes http:\/\/t.co\/OTKEKMDhSv
1415493356,#BIG10 Game of the Night between 1-loss teams #OhioState and #MichiganSt! Take under 56.5 tonight (4-0-1 L5)
1415493359,@KirkHerbstreit thanks for letting your boy show your true colors at the end of Game Day! #buckeyes #beatsparty
1415493363,These good games don't end.  #TCUvsKSTATE  and #MichiganState vs #OhioState
1415493369,RT @Scarletjersey: BREAKING: #Buckeyes fall to 24 even with win over Sparty.
1415493372,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493373,Go #Buckeyes!!!
1415493382,RT @OhioStAthletics: BUCKEYE BITS: OSU leads @NCAA with 5 games of 50-or-more points scored. #Buckeyes rank 4th in @NCAA in pts per game at\u2026
1415493388,OHIO STATE! Lets go Buckeyes! #OhioState #Buckeyes
1415493389,With #Auburn and #NotreDame losing this #OhioState vs #MichiganState game got even bigger! #GoBucks!
1415493396,almost time #gobucks #ohiostate
1415493403,RT @NYCKING: night game picks #TCU #Alabama #OhioState and #Oregon
1415493405,#buckeyes http:\/\/t.co\/T2GfS6YtDg via @11W
1415493405,I'm so pumped for the big game tonight! #OhioState GO BUCKEYES! \ud83d\ude0d\ud83d\ude01\ud83c\udfc8
1415493405,RT @CowboyTW21: #3 goes down #10 goes down just need #8 to go down and them #Buckeyes will have a nice little set up
1415493408,Yes
1415493409,Let's go #Buckeyes!!  Probably the biggest test they will have this season. @Hydropower60 @marshallsheldon http:\/\/t.co\/A7JEGLVSyA
1415493413,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493414,Beyond excited to be in Lansing to see the MSU vs OSU game tonight #OhioState
1415493421,Let's see it
1415493427,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493432,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493458,Let's go bucks!!!#bumped#CollegeGameDay#Buckeyes
1415493492,This time last year I was crying at the bar... But not this year
1415493506,#blockO shirt. Special game
1415493507,RT @JAmericaCollege: Retweet if you're PUMPED to watch the #Buckeyes tonight! #GoBucks #BeatSparty @Brutus_Buckeye @Buckeye_Corner  @osutra\u2026
1415493513,RT @BuckeyeXtra: Calm before the storm: Nice shot of #Buckeyes football coach Urban Meyer by The Dispatch's Eamon Queeney http:\/\/t.co\/L9OeC\u2026
1415493529,Tonight's a good night for a high-stool. #Alabama #GeauxTigers #CollegeGameDay #OhioState #TrojanNation #LSUvsBAMA
1415493541,RT @brdispatch: Auburn is going to lose. The door opens a little more for #OhioState if Buckeyes can win tonight.
