unix_timestamp,tweet_text 
1415492873, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415492873,lets go buckeyes beatsparty osu buckeyes http:\/\/t.co\/ora4oh0ttj 
1415492874, here we go buckeyes. table is being set. texasam 
1415492894,this is an underdog kind of night. gobucks ohiostate buckeyes 
1415492905, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415492906,ohiostate via ollirrac_nauj http:\/\/t.co\/jn2myarv1k 
1415492909,@ledge_dvs ohiostate ????? 
1415492914,so at least 3 top 10 teams will lose this week. it's ip to the buckeyes to make it 4! 32 minutes till payback time! beatsparty 
1415492915,1 top ten down. a couple more to go. ohiostate 
1415492922,o.h.i.o gobuckeyes buckeyes msuvsosu 
1415492934,things are falling apart for the top teams! that's just too bad... ha ha let's go osu! buckeyes 
1415492944, 1 top ten down. a couple more to go. ohiostate 
1415492944,getting closer to kickoff between the buckeyes and spartans in east lansing. buckeyes spartans http:\/\/t.co\/gqmrnyte8p 
1415492949,30 more minutes baby buckeyes fucksparty 
1415492950, auburn is going to lose. the door opens a little more for ohiostate if buckeyes can win tonight. 
1415492956,the stage is set for ohio state to get back into the playoffsbuckeyes ohiostatevsmichiganstate 
1415492957,@collegegameday now it's ohiostate's turn... 
1415492960,night game picks tcu alabama ohiostate and oregon 
1415492962,ohio state we bout to take this dub \ud83d\udd34\ud83d\ude4c\ud83d\udc46\ud83d\udd34 ohiostate ohayatbenim 
1415492963,these football teams from virginia can catch you off guard. ohiostate fsu collegefootballplayoff 
1415492974,down goes auburn and nd and oklahoma. now the buckeyes need to take care if business and geaux tigers! 
1415492985, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415492991,ready for my buckeyes game 
1415493000,following the bud light postgame show 
1415493006,buckeyes buckeyenation 2 night we get revenge\ud83d\ude08\ud83d\udc4a.crushsparty speedkills \ud83c\udfc3\ud83d\udd25\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83d\udca8\ud83c\udd7e. 
1415493007,calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec1t9gd 
1415493008,@broncosdefender no buddy 
1415493011,another saturday evening read: http:\/\/t.co\/x9vycf5jkd ohiostate michiganstate 
1415493020, greetings from spartan stadium buckeyes http:\/\/t.co\/ry7dsarcba 
1415493022,huge game tonight for both teams. even more so based on key losses by higher ranked teams today. let's go bucks! osuvsmsu buckeyes 
1415493024,college football saturday.\nncaa div 1 - ohio state buckeyes at michigan state spartans.\nlisten live right... http:\/\/t.co\/af5pjsrdvu 
1415493030, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493030, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493031, a buckeyes fan peed on @brian_calloway's wife's sister tailgate from a parking garage. crudest fan base 
1415493035, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493037,ohio state we bout to take this dub\n\ud83d\udd34\ud83d\ude4c\ud83d\udc46\ud83d\udd34 ohiostate 
1415493038,breaking: buckeyes fall to 24 even with win over sparty. 
1415493049, a buckeyes fan peed on @brian_calloway's wife's sister tailgate from a parking garage. crudest fan base 
1415493052, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493058,gobucks beat sparty o - h!! ohiostate buckeyes bigten buckeyenation spartans michiganstate osu http:\/\/t.co\/pc6ga8z38e 
1415493080,buckeyes visit spartans - http:\/\/t.co\/jffdgjmtc5 chat buckeyes and spartans with us live from east lansing. 
1415493088,almost time to watch a real team play with a real fan base\nwe run this ish!!!!!!!!! ohiostate big http:\/\/t.co\/fiddgddapa 
1415493092, it appears that the table is set for buckeyes to dine tonight. beat sparty. 
1415493102,fuckmichiganstate buckeyes @ciaraboice 
1415493106,new offer: $99\/ea for 6 ohiostate 2014 b1gchampgame mid-level mid-field club teamtix http:\/\/t.co\/hjchp3ixlx 
1415493109, breaking: buckeyes fall to 24 even with win over sparty. 
1415493117, me right now waiting for ohiostate to play tonight @letsplayguitar http:\/\/t.co\/dyk1v5cbc6 
1415493118,lets go ohiostate 
1415493122,3 goes down 10 goes down just need 8 to go down and them buckeyes will have a nice little set up 
1415493129,ohiostate is going to win by 2tds 
1415493142,ready for the big game 
1415493143, we seriously better not lose to this... let's go bucks! buckeyes osu http:\/\/t.co\/7ts0almsb7 
1415493146,there is a ton of red in this stadium! gobucks buckeyenation buckeyes osuvsmsu http:\/\/t.co\/sjwpntbemw 
1415493146, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493147, it appears that the table is set for buckeyes to dine tonight. beat sparty. 
1415493155, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493156, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493159, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493166, well 
1415493172, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493173, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493181,almost game time lets get the win tonight boys buckeyenation buckeyes beatmsu @brutus_buckeye 
1415493183, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493185, if ohiostate beat anything other than their dick for the last 10 years you may get some respect!! gamedaysigns http:\u2026 
1415493186, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493191,go buckeyes! getinthespirit ohiostate buckeyes buckeyeincali http:\/\/t.co\/3mualp7vse 
1415493200,@schleyman4 although @god 
1415493201,bout to watch my boys play . ohiostate 
1415493208,just firing up our chat from east lansing as the buckeyes and spartans are about 40 minutes till kick. https:\/\/t.co\/rvfnqasvh3 
1415493211, buckeye bits: osu leads @ncaa with 5 games of 50-or-more points scored. buckeyes rank 4th in @ncaa in pts per game at\u2026 
1415493216, breaking: buckeyes fall to 24 even with win over sparty. 
1415493218,clutch loss by auburn will help ohiostate big time. now 
1415493221, just firing up our chat from east lansing as the buckeyes and spartans are about 40 minutes till kick. https:\/\/t.co\/rvfnq\u2026 
1415493241,feeling pretty optimistic about my buckeyes tonight with all these upsets going on. crazy day of football for sure. cfb 
1415493242,buckeyes and brews w pops at roosters. ohioborn 
1415493242,seriously. ohiostate dropped after beating kentst 66-0. will missst and olemiss drop after beating air? it's all laughable. @espn 
1415493244, buckeye bits: osu leads @ncaa with 5 games of 50-or-more points scored. buckeyes rank 4th in @ncaa in pts per game at\u2026 
1415493248,wow 
1415493251, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493260, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493261,let's go 
1415493265,time to focus. let's go buckeyes!!! gameface 
1415493266, college football kickoff: do or die for spartans and buckeyes 
1415493269,the door just opened buckeyes 
1415493270, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493305, college football game of the week: no. 13 ohio state at no. 7 michigan state - washington ohiostate \/\/ http:\/\/t.co\/t\u2026 
1415493306,game day \ud83d\udd34\u26aa\ufe0f ohiostate \ud83d\ude1d http:\/\/t.co\/ljgqnigltz 
1415493309,osuvsmsu tonight i like ohiostate +4 vs michigan st 
1415493320,notredame &amp; auburn are just about out of the playoff picture. who's next? alabama 
1415493320,i'm too pumped for this game! lets go buckeyes make a statement tonight! 
1415493325,buckeyes looking for retribution against spartans after the big championship game 11 months ago - a painful day. gobucks osuvsmsu 
1415493346,nothing like a house divided spartans spartanstudentselfie buckeyes http:\/\/t.co\/krepfwvjll 
1415493347,go browns and buckeyes!! @joeylisi buckeyes osuvsmsu browns clevelandbrowns 
1415493350,and if michiganstate loses to ohiostate 
1415493351,let's go buckeyes gobuckeyes buckeyenation buckeyes http:\/\/t.co\/otkekmdhsv 
1415493356,big10 game of the night between 1-loss teams ohiostate and michiganst! take under 56.5 tonight (4-0-1 l5) 
1415493359,@kirkherbstreit thanks for letting your boy show your true colors at the end of game day! buckeyes beatsparty 
1415493363,these good games don't end. tcuvskstate and michiganstate vs ohiostate 
1415493369, breaking: buckeyes fall to 24 even with win over sparty. 
1415493372, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493373,go buckeyes!!! 
1415493382, buckeye bits: osu leads @ncaa with 5 games of 50-or-more points scored. buckeyes rank 4th in @ncaa in pts per game at\u2026 
1415493388,ohio state! lets go buckeyes! ohiostate buckeyes 
1415493389,with auburn and notredame losing this ohiostate vs michiganstate game got even bigger! gobucks! 
1415493396,almost time gobucks ohiostate 
1415493403, night game picks tcu alabama ohiostate and oregon 
1415493405,buckeyes http:\/\/t.co\/t2gfs6ytdg via @11w 
1415493405,i'm so pumped for the big game tonight! ohiostate go buckeyes! \ud83d\ude0d\ud83d\ude01\ud83c\udfc8 
1415493405, 3 goes down 10 goes down just need 8 to go down and them buckeyes will have a nice little set up 
1415493408,yes 
1415493409,let's go buckeyes!! probably the biggest test they will have this season. @hydropower60 @marshallsheldon http:\/\/t.co\/a7jeglvsya 
1415493413, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493414,beyond excited to be in lansing to see the msu vs osu game tonight ohiostate 
1415493421,let's see it 
1415493427, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493432, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493458,let's go bucks!!!bumped#collegegameday#buckeyes 
1415493492,this time last year i was crying at the bar... but not this year 
1415493506,blocko shirt. special game 
1415493507, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415493513, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493529,tonight's a good night for a high-stool. alabama geauxtigers collegegameday ohiostate trojannation lsuvsbama 
1415493541, auburn is going to lose. the door opens a little more for ohiostate if buckeyes can win tonight. 
1415493544, calm before the storm: nice shot of buckeyes football coach urban meyer by the dispatch's eamon queeney http:\/\/t.co\/l9oec\u2026 
1415493546, lets go ohiostate 
1415493559,buckeyes http:\/\/t.co\/owwzhem6sw 
1415493559,@davebiddle listening to msu pre game 
1415493576,\u201c@espncfb: osuvsmsu is only 30 minutes away on abc.\n\nwho ya got? http:\/\/t.co\/7k3vuk0lj2\u201d buckeyes 
1415493584,we gotta win tonight!!! ohiostate 
1415493587,don't judge!!! gameday osuvsmsu buckeyenation buckeyes ohiostate http:\/\/t.co\/giqt5z17ef 
1415493596,found these guys in the park today. has to be good luck. go buckeyes!!! utah buckeyes http:\/\/t.co\/g94weem77q 
1415493598,auburn notre dame dunzo it's all in front of buckeyes tonight! thebigpayback as always gobucks... http:\/\/t.co\/izg2dp189e 
1415493606,aggies ftw. wtf!? love me some cfb. now let's go buckeyes!! buckeyenation 
1415493631,@maddogmartha the whether will be a factor tonight. ohiostate vs michst \rgood luck honey!!!\ud83d\ude03 
1415493632,buckeyes (@ third place in cleveland 
1415493633, if ohiostate beat anything other than their dick for the last 10 years you may get some respect!! gamedaysigns http:\u2026 
1415493645,buckeyenation 20 min to go osuvsmsu let's get it buckeyes 
1415493651,go bucks! o-h-i-o\n\nohiostate gobucks scarletandgray buckeyes http:\/\/t.co\/ntdcpfbikm 
1415493660, auburn notre dame dunzo it's all in front of buckeyes tonight! thebigpayback as always gobucks... http:\/\/t.co\/izg2dp\u2026 
1415493662, breaking: buckeyes fall to 24 even with win over sparty. 
1415493667,@marshallsheldon also 
1415493678, buckeyenation 20 min to go osuvsmsu let's get it buckeyes 
1415493687,rt for (8) michiganstate \ud83c\udfc8\nfav for (14) ohiostate \ud83c\udfc8\nmsuvsosu osuvsmsu 
1415493688,following along with ohiostate-michigan state in our live game chat. it's like twitter but different http:\/\/t.co\/dne2nzljzt 
1415493704,@unklar @stardiverr daughter nervous re football stadium 
1415493714, auburn is going to lose. the door opens a little more for ohiostate if buckeyes can win tonight. 
1415493720, buckeyenation 20 min to go osuvsmsu let's get it buckeyes 
1415493721, auburn notre dame dunzo it's all in front of buckeyes tonight! thebigpayback as always gobucks... http:\/\/t.co\/izg2dp\u2026 
1415493724, espn300 5-star cb kendall sheffield official visits: ohiostate sept 27 
1415493743,let's go buckeyes! time to crash the spartyparty! buckeyenation @rollercd 
1415493757,fitz===== idiot (last post on 11\/08\/2014 at 4:11\u00a0pm\u00a0pst) buckeyes 
1415493757,blah blah blah blah. fuck you sparty. we here to party! buckeyes teamofdestiny ohiostate osuvsmsu 
1415493759,roll call buckeyes offense ready?? defense ready?? letsgobucks beatsparty 
1415493760,buckeyes!!!! what is your profession!!! osuvsmsu gobucks! 
1415493760,one espn insider sides with... (last post on 11\/08\/2014 at 4:15\u00a0pm\u00a0pst) buckeyes 
1415493761,re-thinking cook (last post on 11\/08\/2014 at 4:16\u00a0pm\u00a0pst) buckeyes 
1415493784,let's go buckeyes!! buckeyes beatsparty 
1415493786, buckeyenation 20 min to go osuvsmsu let's get it buckeyes 
1415493786, rt for (8) michiganstate \ud83c\udfc8\nfav for (14) ohiostate \ud83c\udfc8\nmsuvsosu osuvsmsu 
